Time, Accel_X, Accel_Y, Accel_Z, Gyro_X, Gyro_Y, Gyro_Z
1733733045.037048101, 0.411684389, -8.221000694, 5.886938807, -2.980183094, -0.002510988, 0.497953653
1733733045.039547205, 0.392915536, -8.210578542, 5.924265714, -2.997003379, 0.001892922, 0.509953031
1733733045.042048216, 0.340784196, -8.204772101, 5.934084085, -3.014904749, 0.002443024, 0.517612203
1733733045.044548988, 0.280920974, -8.158053473, 5.983368972, -3.035245094, 0.003383093, 0.526142600
1733733045.047048092, 0.241102814, -8.116857164, 6.036026656, -3.058094910, 0.002482146, 0.525417075
1733733045.049548149, 0.227451515, -8.074726565, 6.040130800, -3.080937029, 0.002276257, 0.522975649
1733733045.052048206, 0.207251018, -7.998901662, 6.082844792, -3.099234943, -0.001438933, 0.521313144
1733733045.054548025, 0.222431411, -8.018697019, 6.078561272, -3.123483984, -0.007570675, 0.515386040
1733733045.057048082, 0.180275935, -7.945094773, 6.106242825, -3.149482029, -0.010887615, 0.504347450
1733733045.059548140, 0.107969538, -7.931676532, 6.117466840, -3.171996792, -0.017848213, 0.486618707
1733733045.062049150, 0.099032710, -7.910902930, 6.116168373, -3.191369398, -0.024789369, 0.471010931
1733733045.064547062, 0.034048380, -7.876165849, 6.083790118, -3.211054712, -0.028544693, 0.458449733
1733733045.067049026, 0.028212199, -7.869732807, 6.012950154, -3.226893996, -0.033784356, 0.439651624
1733733045.069547176, -0.017313829, -7.857570013, 5.970021434, -3.237130868, -0.040504630, 0.419726705
1733733045.072048187, -0.031920929, -7.851890388, 5.887311588, -3.239981249, -0.046245419, 0.399145183
1733733045.074549198, -0.076669037, -7.922100010, 5.758538521, -3.231967025, -0.052758127, 0.379033656
1733733045.077049017, -0.076423260, -7.969004374, 5.661705648, -3.214791660, -0.056550654, 0.351811676
1733733045.079549074, -0.010965519, -8.047889148, 5.530836179, -3.191955933, -0.056121033, 0.329406422
1733733045.082046986, 0.085689661, -8.088657310, 5.402052823, -3.156472667, -0.054742262, 0.304992345
1733733045.084549189, 0.172232248, -8.172479139, 5.285127753, -3.125489930, -0.045906692, 0.278830010
1733733045.087048054, 0.220483523, -8.230028426, 5.179902167, -3.094861633, -0.036028442, 0.259933577
1733733045.089547157, 0.232639771, -8.300999509, 5.054552586, -3.060342565, -0.025069720, 0.241579683
1733733045.092048168, 0.250276628, -8.333576405, 4.905245333, -3.029714854, -0.014412655, 0.226463981
1733733045.094547987, 0.210788789, -8.404377276, 4.798119743, -2.998349048, 0.000116540, 0.217098548
1733733045.097048044, 0.197615203, -8.498099028, 4.647657861, -2.967737769, 0.005851205, 0.213973196
1733733045.099547148, 0.175904317, -8.618272136, 4.501093624, -2.924859011, 0.010418579, 0.203889163
1733733045.102048159, 0.169726966, -8.698844244, 4.319300940, -2.876713906, 0.015251471, 0.200164679
1733733045.104549170, 0.153461150, -8.744769800, 4.165077394, -2.823700489, 0.018627374, 0.197061351
1733733045.107048035, 0.173530154, -8.768586066, 4.044391409, -2.775227601, 0.020664612, 0.200308596
1733733045.109549046, 0.193933220, -8.824032218, 3.954265038, -2.721172355, 0.021221799, 0.202554600
1733733045.112049103, 0.253138418, -8.900218679, 3.865082496, -2.679034462, 0.023016982, 0.207927048
1733733045.114549160, 0.283671659, -8.939341405, 3.783331070, -2.635175714, 0.018447317, 0.218303442
1733733045.117048025, 0.243935986, -8.982596145, 3.709555059, -2.594815162, 0.016724252, 0.229289222
1733733045.119549036, 0.258709369, -9.012222031, 3.673726384, -2.558353024, 0.012520639, 0.236349182
1733733045.122047186, 0.245770711, -9.009910154, 3.601198712, -2.525758809, 0.005545181, 0.249547196
1733733045.124548197, 0.222429354, -8.986783711, 3.513922908, -2.491410289, -0.002126694, 0.261335385
1733733045.127047062, 0.227892941, -9.026436710, 3.410360714, -2.452171114, -0.009142952, 0.277464155
1733733045.129548073, 0.236007518, -9.082419682, 3.363054390, -2.410776456, -0.011995943, 0.288591214
1733733045.132048130, 0.242259127, -9.160028247, 3.302445793, -2.346884505, -0.012481996, 0.299364793
1733733045.134546995, 0.276611642, -9.210221051, 3.149936142, -2.285844613, -0.015141536, 0.314414130
1733733045.137048006, 0.285771989, -9.094357461, 3.090483483, -2.213179464, -0.017517235, 0.325305660
1733733045.139547110, 0.325808805, -9.140518321, 3.028276025, -2.139101508, -0.013913419, 0.331459559
1733733045.142048120, 0.403004187, -9.015028269, 2.998888622, -2.079418470, -0.015803704, 0.341912626
1733733045.144546986, 0.310043335, -9.000307446, 3.043815732, -2.022218963, -0.015222336, 0.352122547
1733733045.147047997, 0.270796971, -9.026440077, 3.035736693, -1.969251032, -0.020659099, 0.359935170
1733733045.149549007, 0.191664737, -8.892166574, 3.038647489, -1.931445969, -0.033318862, 0.364921513
1733733045.152048111, 0.082813095, -8.851254761, 3.167851695, -1.889466028, -0.048571717, 0.364903323
1733733045.154547215, 0.057237296, -8.874656909, 3.141531831, -1.865064868, -0.070343246, 0.365865816
1733733045.157047987, -0.094393244, -8.710781649, 3.113809690, -1.835445483, -0.095036395, 0.366762929
1733733045.159548044, -0.183651164, -8.808516079, 3.027186861, -1.804709835, -0.112722421, 0.363269367
1733733045.162048101, -0.195634208, -8.773958749, 2.980844755, -1.782110942, -0.139813933, 0.356997277
1733733045.164547205, -0.275764702, -8.789132970, 2.940061629, -1.755971617, -0.160295746, 0.343797851
1733733045.167048216, -0.281964125, -8.794964662, 2.946006858, -1.734076784, -0.184915978, 0.338055410
1733733045.169548988, -0.281944485, -8.782750243, 2.939288759, -1.717043765, -0.206313012, 0.330440660
1733733045.172047138, -0.330321642, -8.734887834, 2.863573652, -1.712645501, -0.224813833, 0.324005824
1733733045.174549103, -0.343972941, -8.759297967, 2.883768537, -1.702228759, -0.239441831, 0.318686266
1733733045.177048206, -0.372064309, -8.808627184, 2.803802268, -1.687222299, -0.248094202, 0.319818589
1733733045.179548025, -0.391790085, -8.800781016, 2.816380303, -1.665165919, -0.254371672, 0.313834013
1733733045.182047129, -0.402527409, -8.847062520, 2.734506362, -1.640610722, -0.258826581, 0.309164986
1733733045.184547186, -0.384764110, -8.910482778, 2.645578576, -1.603043852, -0.258836674, 0.299693667
1733733045.187048197, -0.342317031, -8.969349424, 2.551809315, -1.555300378, -0.257564376, 0.290148684
1733733045.189547062, -0.351313900, -9.016170740, 2.410657416, -1.502243178, -0.251009404, 0.279315211
1733733045.192047119, -0.332732466, -9.074053529, 2.290089829, -1.447029084, -0.242721940, 0.265607069
1733733045.194548130, -0.261786074, -8.996726093, 2.228921219, -1.379515873, -0.228181107, 0.253544068
1733733045.197046995, -0.216293526, -9.004116058, 2.235970388, -1.310611267, -0.216075948, 0.243257528
1733733045.199548006, -0.071556908, -8.777251117, 2.662155074, -1.268919214, -0.187453411, 0.228454827
1733733045.202048063, -0.299391491, -9.452471012, 1.802772446, -1.200058710, -0.181429048, 0.214338155
1733733045.204549074, -0.556077593, -9.124037216, 2.040572792, -1.135285173, -0.162594933, 0.198136389
1733733045.207049131, -0.286038715, -9.114334439, 2.059602760, -1.058593617, -0.143487418, 0.177775377
1733733045.209549189, -0.141393562, -9.063215575, 2.054898389, -0.987544181, -0.127907686, 0.158428151
1733733045.212048054, -0.516190226, -9.160768571, 1.888926914, -0.911904041, -0.109271071, 0.134764473
1733733045.214548111, -0.290251158, -9.264763962, 1.849409148, -0.816886128, -0.082954991, 0.116129190
1733733045.217048168, -0.197043032, -9.245832006, 1.746439700, -0.723076732, -0.074343207, 0.091567761
1733733045.219547033, -0.315402925, -9.270432551, 1.619975330, -0.618980742, -0.052331755, 0.074102431
1733733045.222048044, -0.259199614, -9.184728113, 1.669450628, -0.522560303, -0.028498886, 0.052392794
1733733045.224549055, -0.138462378, -9.276274343, 1.583303455, -0.422346749, -0.009286443, 0.031018663
1733733045.227049112, -0.282375998, -9.265251589, 1.637558691, -0.328817810, 0.006411480, 0.012667699
1733733045.229547024, -0.304282720, -9.223983455, 1.739038699, -0.228268831, 0.026322205, -0.004180444
1733733045.232048035, -0.320455574, -9.213548770, 1.794634114, -0.147040661, 0.040367051, -0.023356589
1733733045.234547138, -0.419868547, -9.215848302, 1.814183132, -0.063785211, 0.047726803, -0.035418871
1733733045.237049103, -0.475387086, -9.212418082, 1.898574326, -0.000516946, 0.053856947, -0.048026009
1733733045.239548206, -0.473776066, -9.183125511, 1.963677243, 0.060575943, 0.055044371, -0.060684094
1733733045.242049217, -0.499621958, -9.186894282, 2.052088784, 0.120601676, 0.055553594, -0.070303352
1733733045.244548082, -0.465819355, -9.194596238, 2.143947941, 0.161385991, 0.062594832, -0.077209301
1733733045.247049093, -0.427296669, -9.230522925, 2.136813293, 0.195787614, 0.062285825, -0.077334283
1733733045.249548197, -0.375081908, -9.270229607, 2.222286355, 0.233430757, 0.072196699, -0.069418543
1733733045.252047062, -0.344965964, -9.319227941, 2.222983098, 0.258744635, 0.077665474, -0.066614261
1733733045.254548073, -0.306634251, -9.343509948, 2.240084258, 0.294973879, 0.085845613, -0.061967684
1733733045.257047176, -0.227393156, -9.278012928, 2.360887521, 0.313710256, 0.100201702, -0.056472890
1733733045.259548187, -0.188500308, -9.342852672, 2.325730898, 0.328889795, 0.109340180, -0.047652554
1733733045.262049198, -0.213036510, -9.317523399, 2.400050836, 0.341282123, 0.120181083, -0.040255810
1733733045.264549017, -0.212551876, -9.303270562, 2.465419731, 0.354680833, 0.129987348, -0.030959381
1733733045.267048120, -0.182655897, -9.358399860, 2.531216024, 0.355081266, 0.133927309, -0.024321478
1733733045.269546032, -0.165797710, -9.311783920, 2.564531748, 0.358260947, 0.138123119, -0.024898213
1733733045.272049189, -0.181458247, -9.334491569, 2.571489826, 0.355821518, 0.137476290, -0.017837640
1733733045.274549007, -0.153405598, -9.332350464, 2.577331992, 0.359635591, 0.134973984, -0.011695325
1733733045.277047157, -0.200533668, -9.346852070, 2.539216878, 0.358881916, 0.127904889, -0.006869038
1733733045.279548168, -0.185513011, -9.351435423, 2.534635956, 0.366866898, 0.116901453, -0.009091180
1733733045.282047033, -0.162698559, -9.337849963, 2.515868599, 0.369945859, 0.108364025, -0.001409718
1733733045.284548044, -0.147424270, -9.339202861, 2.505877773, 0.378614688, 0.094152971, -0.003818121
1733733045.287049055, -0.135149435, -9.335562589, 2.483843112, 0.393970874, 0.083756576, -0.001132163
1733733045.289547205, -0.105891093, -9.369530914, 2.434944099, 0.413516186, 0.072227086, -0.004356292
1733733045.292047024, -0.095309952, -9.356554847, 2.415467841, 0.441490989, 0.059584794, -0.005766782
1733733045.294548988, -0.093990348, -9.380644198, 2.380327679, 0.472308850, 0.050811223, -0.004938486
1733733045.297048092, -0.095926265, -9.371777700, 2.369636368, 0.516428933, 0.035910836, -0.010012926
1733733045.299547195, -0.083441005, -9.380024705, 2.288625640, 0.563044319, 0.027344832, -0.013875868
1733733045.302049160, -0.082182940, -9.386625526, 2.250495375, 0.612799945, 0.019457428, -0.016795438
1733733045.304549217, -0.064736308, -9.417927711, 2.232345080, 0.663635935, 0.009801924, -0.024463531
1733733045.307049036, -0.051016363, -9.377178066, 2.164188465, 0.713460243, 0.007530274, -0.028336141
1733733045.309548140, -0.076747783, -9.388082795, 2.169059306, 0.760818598, 0.003924008, -0.031909064
1733733045.312049150, -0.056461807, -9.426157508, 2.177219149, 0.807802645, -0.002880635, -0.035437513
1733733045.314547062, -0.104627790, -9.479496971, 2.179275522, 0.855513123, -0.007541912, -0.042039809
1733733045.317049026, -0.110056213, -9.514639004, 2.204457591, 0.892707603, -0.008268769, -0.042361013
1733733045.319548130, -0.126066338, -9.578075910, 2.234393224, 0.933061844, -0.011863158, -0.049721218
1733733045.322049141, -0.164349793, -9.591216202, 2.271266359, 0.962549322, -0.012151312, -0.054042010
1733733045.324548006, -0.169895868, -9.661263095, 2.331762168, 0.998351795, -0.014248152, -0.063226587
1733733045.327047110, -0.156400751, -9.662287167, 2.383345652, 1.027513835, -0.011398329, -0.065881838
1733733045.329548120, -0.169653644, -9.710742134, 2.449084334, 1.059851455, -0.007812703, -0.082531868
1733733045.332046986, -0.200340076, -9.676481458, 2.549173101, 1.086221889, -0.001019991, -0.090131624
1733733045.334547043, -0.209741711, -9.731712134, 2.588944126, 1.108034830, 0.004074690, -0.103494461
1733733045.337048054, -0.038802880, -9.548542050, 2.746673084, 1.136526366, 0.012297599, -0.111115070
1733733045.339547157, -0.185026133, -9.729453752, 2.991799051, 1.135617642, 0.026765408, -0.118155802
1733733045.342048168, -0.278957749, -9.665185992, 2.990990268, 1.147654704, 0.036541606, -0.129195670
1733733045.344547033, -0.094639582, -9.658925779, 3.097558277, 1.156120627, 0.043847403, -0.139516112
1733733045.347048044, -0.182512995, -9.581237346, 3.172191329, 1.155495929, 0.053035868, -0.144018852
1733733045.349548101, -0.202050416, -9.714196483, 3.098274660, 1.164319914, 0.057878560, -0.153777047
1733733045.352049112, -0.196739084, -9.485304347, 3.385043599, 1.168648882, 0.069139870, -0.161594969
1733733045.354548216, -0.196999076, -9.498023227, 3.292044777, 1.176114495, 0.079641060, -0.173711074
1733733045.357048988, -0.135280180, -9.562896826, 3.319375245, 1.177942009, 0.089840967, -0.184371494
1733733045.359549046, -0.187235696, -9.542357030, 3.371281943, 1.191327563, 0.094989603, -0.196229086
1733733045.362047195, -0.040128094, -9.463104900, 3.343034954, 1.209974245, 0.098678454, -0.212212846
1733733045.364548206, -0.013619502, -9.411948627, 3.375999969, 1.226889153, 0.104134419, -0.214276556
1733733045.367049217, -0.048829619, -9.360021541, 3.358569049, 1.254620170, 0.105215742, -0.228959096
1733733045.369548082, -0.037437637, -9.389977001, 3.278610637, 1.288645381, 0.103154509, -0.229278462
1733733045.372049093, 0.074818600, -9.332688080, 3.305408588, 1.326168256, 0.095725115, -0.236087446
1733733045.374549150, 0.047106934, -9.289048027, 3.299400325, 1.373802780, 0.086073366, -0.239892038
1733733045.377048016, 0.104217974, -9.254361823, 3.236737225, 1.425320886, 0.073226703, -0.240051109
1733733045.379546165, 0.126692939, -9.213567100, 3.301263855, 1.485567875, 0.059262072, -0.240254681
1733733045.382048130, 0.144102536, -9.169361236, 3.304985679, 1.564085081, 0.047935648, -0.238457633
1733733045.384548187, 0.150437753, -9.133386853, 3.289675663, 1.641892342, 0.030626699, -0.234976376
1733733045.387048006, 0.138914466, -9.088824854, 3.284928085, 1.730914706, 0.013906628, -0.233254349
1733733045.389548063, 0.125653155, -9.040553565, 3.251565038, 1.834675723, -0.003683711, -0.237729019
1733733045.392047167, 0.094600677, -9.051472510, 3.239794290, 1.930730777, -0.017312518, -0.239342628
1733733045.394546986, 0.081446356, -9.003467947, 3.214567518, 2.040478181, -0.033492766, -0.244452169
1733733045.397047997, 0.055008841, -8.944852502, 3.188784099, 2.146713301, -0.046874405, -0.253300681
1733733045.399549007, 0.018867052, -8.893637871, 3.238192062, 2.251564856, -0.058807231, -0.261403802
1733733045.402048111, -0.009970626, -8.888705679, 3.298344830, 2.353970484, -0.073547455, -0.270621695
1733733045.404549122, -0.008480999, -8.797871342, 3.387203409, 2.454643753, -0.080477825, -0.280879526
1733733045.407047987, -0.016859123, -8.747950689, 3.440464313, 2.543044136, -0.088048766, -0.296974446
1733733045.409546137, 0.001691075, -8.698191830, 3.561934205, 2.633258558, -0.088248477, -0.312636363
1733733045.412047148, -0.037718205, -8.695765481, 3.685252851, 2.711554482, -0.090778107, -0.324090300
1733733045.414549112, -0.048789030, -8.662340709, 3.785367991, 2.789177931, -0.084870496, -0.349375709
1733733045.417047024, -0.078364040, -8.635905813, 3.910880863, 2.865413900, -0.079610540, -0.362586160
1733733045.419548035, -0.083920589, -8.574856725, 3.984807632, 2.936020160, -0.075342106, -0.386673706
1733733045.422047138, -0.097394943, -8.542214924, 4.066629948, 2.994390978, -0.063948064, -0.406244691
1733733045.424548149, -0.130104455, -8.503167763, 4.156419638, 3.058362718, -0.056420346, -0.424550994
1733733045.427047014, -0.130756681, -8.463325287, 4.244127142, 3.102666826, -0.049124776, -0.444837704
1733733045.429549217, -0.155578501, -8.451776936, 4.317833385, 3.146284158, -0.036155980, -0.469496338
1733733045.432047129, -0.160445601, -8.370086486, 4.441835306, 3.181832405, -0.026243961, -0.486750480
1733733045.434549093, -0.160747118, -8.313030062, 4.550218214, 3.210332650, -0.017025562, -0.501851455
1733733045.437048197, -0.157295762, -8.268485272, 4.674614426, 3.242751576, -0.006050249, -0.519473113
1733733045.439548016, -0.148597604, -8.188748321, 4.773053081, 3.262127484, 0.002919011, -0.539016534
1733733045.442047119, -0.119751883, -8.106934048, 4.878919297, 3.277666896, 0.014375637, -0.552216039
1733733045.444548130, -0.095114489, -7.991222152, 4.957034006, 3.289355270, 0.026629161, -0.557998481
1733733045.447048187, -0.076078162, -7.890507719, 5.089595298, 3.297130129, 0.033973706, -0.567209796
1733733045.449549198, -0.043761445, -7.823241626, 5.160135054, 3.297928785, 0.044191323, -0.573351871
1733733045.452048063, -0.043821861, -7.765314321, 5.251150450, 3.296275947, 0.056228865, -0.577766993
1733733045.454547167, -0.087761747, -7.666444714, 5.329199132, 3.293515554, 0.063347627, -0.577775755
1733733045.457049131, -0.055936772, -7.561373253, 5.447635714, 3.283393358, 0.070525086, -0.575961236
1733733045.459547997, -0.025578791, -7.490960687, 5.555509297, 3.266983652, 0.076679332, -0.574831923
1733733045.462047100, 0.015269614, -7.389644717, 5.623825836, 3.260361489, 0.083138483, -0.567187585
1733733045.464547157, 0.075687799, -7.284809307, 5.732701420, 3.242875333, 0.093206856, -0.562710492
1733733045.467048168, 0.124976052, -7.144162616, 5.893068836, 3.226084502, 0.099075025, -0.555489490
1733733045.469549179, 0.186383519, -7.067633115, 5.970879223, 3.215633432, 0.110474154, -0.552953788
1733733045.472048044, 0.239915265, -7.024704020, 6.019731287, 3.206588698, 0.120507720, -0.542102392
1733733045.474547148, 0.293829518, -7.009211075, 5.988022093, 3.208071652, 0.128681414, -0.538709285
1733733045.477048159, 0.330464918, -7.105200561, 5.876744476, 3.224635209, 0.138090841, -0.533435827
1733733045.479547024, 0.395245369, -7.233960910, 5.708307186, 3.268224818, 0.142673263, -0.535985670
1733733045.482047081, 0.418510039, -7.356775282, 5.547708769, 3.328632103, 0.146402514, -0.533015260
1733733045.484548092, 0.455575643, -7.457083827, 5.420941011, 3.392868134, 0.144414198, -0.526755633
1733733045.487047195, 0.466039133, -7.544090099, 5.351903227, 3.474583530, 0.135924253, -0.522737589
1733733045.489549160, 0.497272110, -7.587665621, 5.319863337, 3.556635337, 0.124960259, -0.515572301
1733733045.492048025, 0.542265809, -7.602301151, 5.305676154, 3.647784422, 0.113535484, -0.509327748
1733733045.494549036, 0.601662166, -7.641770847, 5.308220528, 3.735079088, 0.100061354, -0.496957737
1733733045.497048140, 0.613499315, -7.643053228, 5.323345556, 3.822013481, 0.084445216, -0.486096567
1733733045.499547005, 0.616358300, -7.649556973, 5.367508587, 3.907135966, 0.064996817, -0.472537748
1733733045.502048016, 0.558479813, -7.610494288, 5.433943264, 3.990182463, 0.046973927, -0.468478825
1733733045.504547119, 0.571924988, -7.629138943, 5.477985277, 4.063727760, 0.028642324, -0.455092791
1733733045.507048130, 0.524285537, -7.557143041, 5.573832796, 4.138013443, 0.011014382, -0.441170265
1733733045.509549141, 0.458668995, -7.491381351, 5.734201335, 4.196874443, -0.003969442, -0.434721686
1733733045.512048006, 0.362331605, -7.396132189, 5.938494796, 4.242342326, -0.022704114, -0.415719260
1733733045.514547110, 0.288193288, -7.299101236, 6.156447038, 4.278708457, -0.038539084, -0.400237665
1733733045.517048120, 0.246187448, -7.219584250, 6.330886231, 4.305265366, -0.054669850, -0.383296552
1733733045.519548178, 0.214492282, -7.162062084, 6.505626567, 4.314965477, -0.068487209, -0.367777460
1733733045.522047043, 0.213299869, -7.064861855, 6.724272746, 4.315224283, -0.079053913, -0.353431917
1733733045.524549007, 0.193359927, -6.942225549, 6.945970566, 4.306104634, -0.076463829, -0.339062458
1733733045.527048111, 0.170736635, -6.830909401, 7.123987558, 4.283648301, -0.074444993, -0.327214907
1733733045.529549122, 0.154520574, -6.680231108, 7.321159651, 4.255990254, -0.065652913, -0.309855224
1733733045.532047987, 0.170500958, -6.608197235, 7.463729165, 4.223435587, -0.054634989, -0.293740596
1733733045.534548998, 0.175545191, -6.476551529, 7.656059409, 4.180392778, -0.036846139, -0.280560905
1733733045.537047148, 0.164509343, -6.360018131, 7.825194938, 4.128978696, -0.013355939, -0.265593434
1733733045.539548159, 0.170744865, -6.216744018, 7.936442067, 4.082492074, 0.012247931, -0.252499549
1733733045.542049170, 0.220349973, -6.111162485, 7.975594908, 4.021622331, 0.035865190, -0.242998482
1733733045.544548035, 0.147509562, -5.975610154, 8.266236803, 3.961068919, 0.057992703, -0.234015108
1733733045.547047138, 0.054852097, -5.865347070, 8.265826052, 3.896737733, 0.087592993, -0.227741286
1733733045.549548149, 0.133025912, -5.709695621, 8.365187213, 3.820089560, 0.113442300, -0.225479836
1733733045.552047014, 0.141064175, -5.586405220, 8.487788728, 3.753949315, 0.139833614, -0.228912171
1733733045.554548025, 0.152606915, -5.533354554, 8.544558599, 3.679062743, 0.167077992, -0.230645117
1733733045.557049036, 0.215436486, -5.369629117, 8.609305007, 3.605898358, 0.194599737, -0.237631148
1733733045.559548140, 0.248730326, -5.218954939, 8.673879896, 3.531676271, 0.217163130, -0.245148293
1733733045.562048197, 0.219349469, -5.059449800, 8.820989181, 3.449303394, 0.232366424, -0.258799976
1733733045.564547062, 0.097220430, -4.886197221, 8.972585118, 3.356692633, 0.238490576, -0.267269228
1733733045.567047119, 0.032184476, -4.798318572, 9.106574125, 3.255546467, 0.233678644, -0.280731986
1733733045.569547176, -0.045291100, -4.747173334, 9.184780673, 3.133928289, 0.216956389, -0.305768630
1733733045.572048187, -0.098852773, -4.737509462, 9.231173842, 3.015416449, 0.194254752, -0.324630122
1733733045.574549198, -0.019318766, -4.681421932, 9.247600517, 2.896556267, 0.168754425, -0.338178076
1733733045.577048063, 0.050576059, -4.645322041, 9.260113834, 2.762576068, 0.143663479, -0.361804709
1733733045.579548120, 0.154496071, -4.594007341, 9.269410723, 2.644397789, 0.116707069, -0.386849715
1733733045.582046986, 0.251371029, -4.590800266, 9.297963158, 2.526606946, 0.094624883, -0.411115693
1733733045.584547997, 0.373972169, -4.599758417, 9.288562458, 2.412349186, 0.072942145, -0.430452586
1733733045.587047100, 0.545545457, -4.588370363, 9.295698416, 2.317106769, 0.059860751, -0.451474168
1733733045.589548111, 0.664532326, -4.571768989, 9.232761668, 2.237641451, 0.046022779, -0.468528120
1733733045.592049122, 0.857829218, -4.602790979, 9.187325983, 2.164542286, 0.034607672, -0.485842289
1733733045.594547987, 1.002212696, -4.571622158, 9.092476910, 2.116069452, 0.030770270, -0.489560781
1733733045.597047091, 1.176231411, -4.641455819, 8.995596902, 2.079181795, 0.027207040, -0.487852682
1733733045.599548101, 1.207041854, -4.571295951, 8.975420160, 2.060179581, 0.022455641, -0.479425588
1733733045.602047205, 1.232041366, -4.616705264, 8.918721367, 2.049591012, 0.016988198, -0.459721179
1733733045.604548216, 1.183240739, -4.546009512, 8.884547666, 2.041767577, 0.007558477, -0.437577234
1733733045.607048988, 1.151327853, -4.532808243, 8.877273108, 2.045787219, -0.014608078, -0.406915808
1733733045.609548092, 1.140307156, -4.554127643, 8.835193386, 2.050190916, -0.031170676, -0.369910119
1733733045.612047195, 1.152934009, -4.527649539, 8.820644457, 2.061191982, -0.056956147, -0.332910370
1733733045.614548206, 1.151772833, -4.532329782, 8.773642269, 2.070105289, -0.080901081, -0.297023262
1733733045.617073059, 1.180344720, -4.535422011, 8.764943362, 2.071005304, -0.097418699, -0.251321900
1733733045.619547129, 1.192065714, -4.510021848, 8.748924259, 2.068690378, -0.122352731, -0.211057301
1733733045.622049093, 1.170420107, -4.516409251, 8.765802460, 2.066752982, -0.140570351, -0.161508656
1733733045.624548197, 1.122873430, -4.487805380, 8.737537702, 2.051867056, -0.156924317, -0.122330387
1733733045.627048016, 1.093081074, -4.475896592, 8.713369044, 2.034153413, -0.174619824, -0.085850300
1733733045.629549026, 1.025385339, -4.463205021, 8.689288671, 2.010872964, -0.184924420, -0.052570241
1733733045.632048130, 0.906581775, -4.470329008, 8.671587658, 1.984066197, -0.200158980, -0.023013973
1733733045.634546995, 0.822240522, -4.468442845, 8.623767334, 1.954448384, -0.217135513, 0.001293098
1733733045.637048006, 0.746640447, -4.472378648, 8.634253643, 1.929764369, -0.227856441, 0.015049497
1733733045.639549017, 0.657031443, -4.488859566, 8.580032450, 1.906847229, -0.241029874, 0.029035513
1733733045.642049074, 0.607715507, -4.493111288, 8.604884009, 1.888871398, -0.248629204, 0.034379093
1733733045.644546986, 0.534665418, -4.497955382, 8.613394935, 1.863934569, -0.249124951, 0.041018513
1733733045.647049189, 0.463239068, -4.513813252, 8.605944555, 1.846689243, -0.252493797, 0.039256459
1733733045.649548054, 0.402110673, -4.500314395, 8.610206003, 1.823518650, -0.253005151, 0.034190781
1733733045.652049065, 0.396306663, -4.482736270, 8.602843908, 1.807036505, -0.249333797, 0.023266680
1733733045.654549122, 0.329617043, -4.485631728, 8.614214754, 1.781477829, -0.244528868, 0.013149065
1733733045.657047033, 0.313263877, -4.496846578, 8.603568708, 1.762941722, -0.233785783, 0.005215535
1733733045.659548044, 0.333911973, -4.472645748, 8.615714669, 1.738134056, -0.221602167, -0.009167692
1733733045.662048101, 0.328207097, -4.496779803, 8.628412973, 1.717188321, -0.210111133, -0.019156917
1733733045.664547205, 0.320090088, -4.484215236, 8.654473406, 1.699412786, -0.195866470, -0.037073626
1733733045.667048216, 0.328088323, -4.458055296, 8.627570709, 1.688312145, -0.179879674, -0.046256338
1733733045.669548988, 0.385463846, -4.431857385, 8.645952753, 1.673714720, -0.164248543, -0.060700898
1733733045.672048092, 0.443519838, -4.383886677, 8.691747940, 1.662660764, -0.142279861, -0.069653247
1733733045.674547195, 0.446085910, -4.321796870, 8.718643341, 1.658241461, -0.123858030, -0.084254374
1733733045.677047014, 0.421478070, -4.275390982, 8.785812732, 1.650672677, -0.108966432, -0.096771258
1733733045.679547071, 0.360998160, -4.238441158, 8.832538468, 1.640972006, -0.092980994, -0.105719346
1733733045.682048082, 0.339626200, -4.176524367, 8.899805309, 1.624565922, -0.081598510, -0.118633307
1733733045.684548140, 0.291889673, -4.149271710, 8.910480908, 1.604979384, -0.075080530, -0.131879364
1733733045.687047005, 0.257405665, -4.062259640, 8.920070149, 1.578724744, -0.066404191, -0.147073577
1733733045.689548016, 0.239124999, -4.028533351, 8.945846273, 1.541905050, -0.059074452, -0.163462910
1733733045.692049026, 0.263705718, -3.984661549, 8.994980588, 1.506502851, -0.054521938, -0.174817777
1733733045.694548130, 0.279159758, -3.907289036, 9.050996106, 1.460933289, -0.044984200, -0.187519537
1733733045.697049141, 0.286308060, -3.848955468, 9.083603116, 1.412934950, -0.034702321, -0.201229730
1733733045.699547052, 0.284182667, -3.784603351, 9.161325405, 1.363840827, -0.027222566, -0.215654103
1733733045.702047110, 0.241415366, -3.714663261, 9.178890249, 1.310212699, -0.019669202, -0.224748665
1733733045.704547167, 0.235502871, -3.659740087, 9.224861632, 1.254142958, -0.006125404, -0.237716662
1733733045.707049131, 0.243122340, -3.610666935, 9.210031761, 1.199809971, 0.004247076, -0.247874757
1733733045.709547997, 0.285621043, -3.595467650, 9.208232574, 1.131449715, 0.013337057, -0.258512568
1733733045.712049007, 0.310919454, -3.543950567, 9.209670390, 1.077120297, 0.024749582, -0.261445187
1733733045.714548111, 0.301988799, -3.510914849, 9.212795726, 1.019998314, 0.034093921, -0.268003461
1733733045.717049122, 0.327539533, -3.444988747, 9.214620912, 0.961479690, 0.047312814, -0.269696406
